29350;24
29366;23
29367;24
29382;23
29398;23
29398;23
29413;23
29430;23
29446;22
29446;23
29462;21
29477;22
29478;20
29493;21
29510;20
29526;19
29526;21
29541;20
29558;20
29558;19
29573;20
29590;20
29590;20
29605;20
29622;19
29637;20
29637;19
29653;19
29669;18
29669;18
29685;18
29702;18
29717;19
29717;18
29733;20
29749;19
29749;19
29765;19
29782;19
29782;19
29798;18
29814;19
29829;17
29829;18
29845;17
29862;17
29862;18
29878;17
29894;18
29910;17
29910;18
29925;16
29941;17
29941;17
29957;16
29973;16
29973;14
29989;15
30005;13
30021;13
30021;12
30037;12
30054;13
30054;13
30069;15
30085;16
30101;19
30101;18
30116;19
30133;20
30133;19
30149;21
30165;19
30181;20
30181;19
30198;19
30214;19
30214;18
30229;19
30245;18
30245;19
30260;18
30277;19
30277;18
30292;17
30309;16
30325;16
30325;16
30341;14
30357;15
30357;13
30373;13
30389;12
30405;12
30405;13
30421;12
30437;13
30437;12
30453;12
30469;11
30469;11
30485;11
30501;10
30517;11
30517;9
30533;10
30548;9
30548;10
30564;9
30581;9
30596;10
30596;9
30613;11
30629;9
30629;9
30645;8
30661;8
30661;7
30676;6
30693;7
30709;5
30709;6
30725;5
30740;5
30740;4
30756;3
30772;4
30788;3
30788;3
30805;2
30820;3
30820;2
30836;2
30853;2
30853;1
30869;2
30885;0
30901;0
30901;0
30917;0
30932;0
30932;-1
30949;0
30964;-1
30980;0
30980;0
30996;0
31012;0
31012;-1
31028;0
31044;-2
31060;0
31060;-2
31076;-2
31092;-3
31092;-4
31108;-3
31124;-4
31124;-3
31140;-4
31157;-3
31172;-3
31172;-3
31188;-3
31204;-4
31204;-3
31220;-5
31236;-4
31252;-6
31252;-6
31268;-6
31285;-7
31285;-7
31301;-8
31316;-7
31316;-8
31332;-6
31347;-7
31348;-6
31364;-6
31380;-7
31395;-6
31396;-8
31411;-7
31428;-8
31428;-8
31444;-9
31460;-10
31476;-9
31476;-10
31492;-9
31508;-9
31508;-8
31524;-8
31539;-8
31539;-8
31556;-9
31572;-8
31588;-10
31588;-9
31604;-11
31620;-11
31620;-11
31636;-12
31651;-11
31667;-12
31667;-11
31684;-12
31699;-11
31699;-11
31716;-10
31731;-10
31732;-11
31748;-10
31764;-12
31780;-11
31780;-13
31796;-13
31812;-13
31812;-14
31828;-13
31844;-14
31860;-13
31860;-14
31875;-12
31891;-12
31891;-12
31907;-11
31923;-12
31939;-11
31939;-13
31956;-12
31971;-14
31971;-14
31988;-14
32004;-15
32004;-15
32019;-15
32035;-14
32051;-14
32051;-13
32067;-13
32083;-12
32084;-12
32099;-13
32115;-12
32131;-14
32132;-13
32147;-15
32163;-15
32164;-15
32179;-17
32196;-15
32196;-16
32212;-15
32227;-15
32243;-14
32243;-14
32259;-14
32275;-13
32275;-15
32291;-14
32307;-15
32323;-15
32323;-16
32339;-16
32355;-16
32355;-17
32371;-16
32387;-18
32387;-16
32403;-16
32419;-15
32420;-15
32435;-15
32452;-14
32467;-15
32467;-14
32484;-16
32499;-16
32499;-17
32515;-17
32531;-17
32546;-18
32546;-17
32562;-18
32579;-17
32579;-17
32595;-17
32612;-16
32612;-17
32628;-16
32643;-17
32658;-17
32659;-19
32676;-19
32692;-19
32692;-20
32707;-20
32723;-21
32738;-20
32739;-21
32755;-19
32771;-20
32771;-20
32787;-19
32803;-20
32803;-19
32819;-21
32835;-20
32851;-21
32851;-21
32867;-21
32883;-22
32883;-21
32899;-22
32916;-21
32932;-22
32932;-21
32947;-21
32963;-21
32963;-20
32978;-21
32994;-19
33011;-21
33011;-21
33027;-22
33043;-22
33043;-22
33059;-23
33074;-22
33074;-23
33090;-22
33107;-23
33122;-22
33123;-21
33138;-21
33154;-20
33154;-21
33170;-20
33186;-22
33203;-22
33203;-22
33218;-23
33235;-23
33235;-24
33251;-22
33267;-23
33267;-22
33283;-22
33299;-21
33315;-21
33315;-21
33331;-20
33346;-22
33346;-21
33362;-22
33379;-22
33394;-22
33394;-23
33410;-22
33426;-23
33427;-22
33443;-23
33459;-22
33459;-22
33475;-21
33491;-21
33491;-21
33506;-21
33523;-22
33538;-21
33538;-22
33554;-22
33570;-22
33570;-23
33585;-22
33602;-23
33618;-22
33618;-23
33634;-21
33650;-21
33650;-21
33666;-20
33683;-20
33683;-19
33699;-20
33715;-19
33730;-20
33730;-20
33746;-20
33762;-20
33762;-19
33777;-20
33794;-18
33810;-19
33810;-17
33826;-17
33842;-16
33842;-15
33859;-16
33874;-14
33890;-15
33890;-14
33906;-14
33922;-14
33922;-14
33938;-14
33954;-13
33954;-13
33970;-12
33985;-12
34002;-11
34002;-11
34017;-10
34033;-9
34033;-10
34050;-8
34065;-10
34082;-8
34082;-8
34097;-8
34113;-8
34114;-8
34130;-7
34146;-7
34146;-5
34162;-6
34178;-5
34194;-4
34194;-5
34210;-3
34226;-3
34226;-1
34242;-2
34258;-1
34274;-1
34274;-1
34290;0
34305;0
34306;1
34322;0
34337;1
34338;1
34353;2
34369;3
34385;3
34386;4
34401;2
34417;4
34418;3
34434;4
34449;4
34465;3
34465;5
34481;4
34498;6
34498;5
34514;6
34529;6
34545;6
34545;7
34561;6
34561;8
34578;7
34594;8
34609;7
34609;8
34626;8
34641;8
34641;9
34657;8
34673;10
34689;9
34689;10
34705;10
34721;10
34721;11
34736;10
34753;12
34769;11
34769;12
34785;11
34801;12
34801;12
34817;12
34833;13
34833;12
34849;13
34865;12
34881;13
34881;13
34897;13
34913;14
34913;13
34929;15
34944;13
34961;15
34961;14
34977;14
34992;15
34992;14
35009;16
35024;14
35024;15
35040;14
35057;15
35072;15
35073;15
35088;16
35105;15
35105;16
35121;15
35137;16
35153;16
35153;16
35169;16
35185;15
35185;17
35200;16
35216;17
35216;16
35233;17
35249;17
35265;16
35265;17
35281;16
35296;18
35296;17
35313;18
35329;18
35344;17
35345;18
35360;17
35377;18
35377;17
35392;18
35409;18
35424;18
35424;18
35441;18
35457;19
35457;18
35473;19
35489;18
35489;19
35505;19
35521;19
35537;20
35537;19
35552;20
35569;19
35569;20
35584;20
35601;20
35617;20
35617;19
35632;20
35648;19
35648;20
35664;20
35680;20
35680;20
35696;20
35712;21
35712;19
35728;20
35744;19
35760;20
35760;19
35776;19
35792;20
35792;20
35808;21
35824;20
35840;21
35840;21
35856;21
35872;22
35872;21
35889;22
35904;21
35904;22
35920;21
35936;22
35951;21
35952;22
35969;23
35985;22
35985;23
36000;22
36016;23
36032;23
36032;24
36048;25
36064;24
36064;26
36080;24
36096;26
36096;25
36111;26
36128;26
36144;26
36144;27
36160;26
36175;27
36176;26
36192;27
36208;27
36224;27
36224;28
36240;27
36256;28
36256;27
36272;28
36287;27
36287;27
36304;28
36320;27
36336;28
36336;28
36352;29
36368;28
36368;29
36384;29
36400;29
36416;29
36416;28
36432;29
36448;29
36448;30
36464;29
36479;29
36495;29
36495;29
36512;30
36528;29
36528;30
36543;29
36560;29
36560;30
36575;29
36591;30
36607;29
36608;30
36624;29
36640;30
36640;30
36655;30
36671;30
36687;30
36687;30
36704;29
36719;31
36719;30
36736;30
36752;30
36752;30
36768;31
36784;30
36784;31
36799;30
36816;31
36831;30
36831;30
36848;31
36863;30
36863;31
36879;30
36895;31
36911;30
36911;30
36927;30
36943;30
36943;31
36959;30
36975;30
36975;29
36992;30
37007;30
37023;30
37023;30
37039;29
37056;30
37056;29
37072;30
37088;29
37103;29
37103;30
37119;29
37135;29
37135;28
37151;29
37167;28
37182;28
37183;28
37198;28
37214;29
37215;28
37231;29
37247;28
37247;29
37262;28
37279;28
37295;28
37295;28
37311;29
37327;27
37327;28
37342;27
37359;27
37376;27
37376;26
37392;27
37407;26
37407;28
37423;26
37439;27
37439;26
37455;26
37471;26
37486;25
37486;26
37503;25
37518;25
37519;24
37534;25
37551;25
37566;24
37566;25
37583;23
37599;24
37599;23
37614;24
37631;23
37631;23
37647;23
37663;22
37679;23
37679;21
37695;22
37711;21
37711;21
37727;21
37743;20
37743;21
37759;20
37775;21
37791;20
37791;20
37807;20
37823;20
37823;20
37839;18
37854;19
37855;18
37870;18
37886;17
37902;17
37902;18
37918;17
37934;18
37935;16
37950;17
37967;16
37983;16
37983;16
37999;15
38015;16
38015;14
38030;15
38047;14
38062;14
38062;14
38078;14
38094;15
38094;14
38110;15
38126;13
38126;14
38142;13
38158;13
38174;13
38174;12
38190;13
38206;11
38206;13
38222;12
38238;12
38254;12
38255;12
38270;12
38286;11
38287;12
38302;10
38318;11
38318;10
38333;9
38350;10
38365;8
38366;10
38381;8
38398;9
38398;8
38414;8
38430;9
38446;8
38446;8
38462;7
38478;8
38478;7
38495;7
38510;7
38510;6
38526;6
38542;5
38558;6
38558;5
38574;6
38590;5
38591;5
38606;5
38622;4
38638;5
38638;3
38655;4
38669;3
38669;3
38686;2
38702;2
38702;2
38718;0
38734;2
38750;0
38750;0
38765;0
38781;0
38781;0
38797;0
38813;1
38813;0
38830;0
38846;-1
38861;-1
38861;-1
38877;-2
38893;-1
38893;-2
38909;-1
38925;-2
38941;-2
38941;-2
38958;-2
38973;-1
38973;-2
38990;-2
39005;-3
39005;-2
39021;-4
39038;-4
39054;-3
39054;-4
39069;-3
39085;-4
39085;-3
39102;-4
39117;-3
39133;-3
39133;-3
39150;-3
39166;-4
39166;-3
39181;-5
39197;-4
39197;-5
39213;-5
39229;-5
39246;-6
39246;-4
39261;-5
39277;-4
39277;-4
39293;-4
39309;-4
39325;-5
39325;-4
39341;-5
39357;-4
39357;-6
39374;-5
39390;-6
39390;-6
39406;-5
39421;-6
39437;-5
39437;-6
39454;-5
39469;-5
39469;-4
39486;-4
39501;-5
39518;-4
39518;-5
39533;-4
39549;-6
39549;-5
39565;-5
39581;-6
39581;-5
39597;-6
39613;-5
39629;-6
39629;-4
39644;-4
39660;-4
39660;-4
39676;-5
